"date","load","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45","peak_dis.46","peak_dis.47","peak_dis.48","peak_dis.49","peak_dis.50","peak_dis.51","peak_dis.52","peak_dis.53","peak_dis.54","peak_dis.55","peak_dis.56","peak_dis.57","peak_dis.58","peak_dis.59","peak_dis.60","peak_dis.61","peak_dis.62","peak_dis.63","peak_dis.64","peak_dis.65","peak_dis.66","peak_dis.67","peak_dis.68","peak_dis.69","peak_dis.70","peak_dis.71","peak_dis.72","peak_dis.73","peak_dis.74","peak_dis.75","peak_dis.76","peak_dis.77","peak_dis.78","peak_dis.79","peak_dis.80","peak_dis.81","peak_dis.82","peak_dis.83","peak_dis.84","peak_dis.85","peak_dis.86","peak_dis.87","peak_dis.88","peak_dis.89","peak_dis.90"
2016-10-07 11:00:00,71476.5,66868.4573181506,67769.348982157,75969.7318482129,66202.1143779938,64070.6752042789,70669.1051004367,72197.5951181267,69193.0101288957,71996.5050530372,66201.4461278051,71430.3955825714,72862.3413202051,73199.0866723147,68049.6001334966,65632.9022216943,67708.0080871298,69272.9904779163,73148.2665645708,71388.8936451612,76114.2391053574,74711.1529478666,72463.7159771885,69669.4460891478,70103.9098720378,68637.9818149565,70192.7351330962,71322.7300706561,66784.384668666,63538.2077754014,72612.8669336581,70614.8741271803,71107.6512248947,67640.6449563023,69350.6887185118,72730.607527847,67647.1747524333,68513.8624174942,73577.3914793733,72002.8772805445,70973.716511658,69893.5620807743,70258.7071785216,73567.8499335045,66288.1029483478,68441.7750338465,72333.4522012268,66542.0471991051,66962.8392634906,73318.7310825601,73297.3344511906,74990.3805301104,66682.3876416771,70453.6309383438,68182.0314787318,71566.9204529716,75983.5966614215,70064.9146698821,67346.2424731448,69968.4186528643,67767.9007383609,70894.9850547583,69112.9479102037,70680.9556625473,65863.5373527022,63488.2887103026,71457.8291645339,71179.1677347399,71616.0419303186,64393.8451871078,69459.2651146995,73737.7422143467,72256.7921149355,68364.1537939447,72207.5995070282,71059.0333777692,77077.6403265863,71688.6405227011,70443.8749195674,67759.0778875512,69143.7056599909,69546.1636439298,71915.9803607774,70057.7182181137,68388.6439216312,63195.3354020983,63538.573150993,71441.3102321994,70604.8348895777,67784.0589591443,68120.3284519147
2016-10-08 11:00:00,58048.5,58194.5370692328,54607.1398724193,54128.5269456563,58614.2721046127,64240.4954586431,56744.9539590114,60778.920840615,61721.0069280636,58265.5127107837,54984.5509180051,55413.000164021,60054.9134614776,62811.1134550535,57326.9337151709,64466.73991731,53997.8295653767,57813.0217279081,55449.2320837682,57978.1657808869,61185.4251693599,57181.6041842797,57993.2277662398,60411.8575225117,57112.6063368971,58346.6451702374,58091.6227474196,60964.5454862887,57988.8169190894,58918.1458617806,55792.6301640094,59293.9115737199,59009.7358451813,58073.0397683973,55972.2378437057,61894.9653475057,58991.5605371048,57238.1788473007,64081.6684588927,59198.9721913847,54767.4390291731,64676.8662626079,59407.9436860357,59972.5302736956,55823.9718309588,57193.9366192187,61511.5124131071,60076.7887869176,61495.2126211047,56239.5968855084,62190.8491667119,59531.7036888012,58463.7669360858,59721.2213532434,58535.0263758908,59101.1386196411,60325.9767015874,59905.6988945311,58237.4336222332,59006.3512125763,62322.0102284596,59178.8412529105,60241.465304591,60180.6875360543,60740.6703224424,59706.2378168863,63118.7791512097,55782.2999746996,59384.5648819091,57967.8624968042,59822.6567179513,62632.4782837532,59048.6114642196,57808.903492981,61946.1081397001,59043.3501101478,56874.7959615587,58101.367372377,58416.3211105399,54358.7106181079,57086.2086871872,63925.0731393273,59692.3461206152,61725.1543327779,60536.8082723072,57908.5768788073,62513.5242841955,56160.2771142527,58164.5690131132,61669.4546262622,52964.7615302457
2016-10-09 19:00:00,55255.25,57905.93841813,49525.6353351663,52515.2290713618,54776.2810196555,55888.4165045315,55290.1672085465,55269.653426159,51706.1384875548,55089.2860997913,56999.4139621192,58323.2780953985,51777.9032184144,56681.5697109274,53452.6708906574,55210.294947122,53608.9685064459,53683.3915948942,57255.7654084376,54922.50257813,51181.6204308929,52990.4370027762,53458.2289770273,52400.1920558836,56280.3578698725,54865.3813888971,49174.4915824441,54581.8693217151,58181.0824672848,55290.2900055166,55033.9852510365,53267.2056289368,52850.4274355027,55142.4052794775,53028.5206137238,56063.3533570185,55702.1223743671,57098.3858275493,55541.6817174757,53689.8160185152,53460.2131897485,53638.4312130764,53658.0506236651,58042.3865873347,55294.2450983846,56374.9393458053,50254.1280764009,52502.7689919402,57386.8258939603,53194.4573396436,56311.8959211922,53675.5504011946,55904.400483189,55603.0621673119,60197.1446629475,57186.9542128664,50986.5376389378,50825.6894910193,54356.8345432407,55349.8659471507,51471.8989156692,53884.1083499501,50949.357732654,54962.3426243686,53827.0068167604,54834.5836517718,52824.3565915891,53687.4071019777,54493.5069109102,51127.3848301014,51973.5269597222,57533.4967285649,54688.4796411046,56281.5810849212,52887.8424658042,51966.4915889912,48333.7300293823,55181.6076799551,56402.0959365812,53047.855521671,50159.3671206854,51636.2314976862,56327.5436432964,54883.3388600833,51496.8886831394,55646.4788753616,52356.1529816224,54066.4396897742,51205.3012825038,50875.044050693,51435.4989600703
2016-10-10 11:00:00,70430.25,66210.5807931223,63989.8121665826,69053.2110435137,74161.2617410523,67225.9696318924,64588.4289084669,67860.2276817899,72107.1265968905,67420.5709965468,67526.8256014998,68531.2235274296,68966.5601275484,72660.5948130611,76312.9242481006,69692.864238051,79022.5369576685,68930.8814629641,68988.3556532638,69599.4003758354,71507.1825469085,69329.0911707773,67997.7081454319,65709.6023018534,76025.0759137918,63639.9925005675,73307.1840729131,62518.0832232966,69731.8362055085,72380.7483623408,70656.7895401287,77395.3066018206,63932.350433734,67446.2639181211,70109.1239263878,67958.454395655,75088.5543305858,69721.9240719314,74131.9397931805,73713.8842733037,70751.4539953393,76129.4143706092,69149.5211911277,66782.2326210898,72539.358768515,73902.4523625115,62848.6347608969,67338.2989044601,72065.1632509982,70467.9378788909,69176.01095288,72054.3622965779,69574.784750691,71041.160660027,72492.7885613227,66979.4750777384,65137.1194790093,77120.764971612,65541.5094709707,75401.8395358736,68031.0177756758,70376.6184022627,72823.1898442985,72294.8854741978,77082.9866922293,68154.8058910971,69200.4268374486,66379.9207009038,72068.6113704363,73997.3372072449,69813.8021770419,71494.2239032295,68341.0822452245,73072.7572988624,66746.197234824,67897.6078224974,73339.6891866817,66773.4670107073,71174.349972417,69780.7812710696,67682.9376290127,70214.4896697885,69313.7510070351,75505.8015384077,65513.2603252584,67681.642548038,71830.9988069676,71659.1969541079,72558.5695987938,71575.9848371649,68481.1551346935
2016-10-11 11:00:00,70954.25,76039.9124276089,69527.627531464,75772.7218711743,70160.7429369103,74335.2112428448,71429.6901359735,77712.6598390918,69215.8485196069,78112.2180979235,76661.3821704365,73382.4281061424,70646.3189993719,74878.6003515442,71265.287796821,77022.3286521649,70410.8731075007,68469.6678943937,70168.6878728682,72730.0324148144,71631.4996501971,71477.1826977215,69909.5214938348,70951.0512161355,69692.3962920655,68644.0494855939,75512.6398166292,75716.5539666742,71392.5170617656,69110.7711208319,72883.0209552619,67859.6763013903,66879.7131271046,72363.342044713,68462.105631962,66866.5545974932,63881.8951544501,77017.6719519119,73482.1564687025,64627.4292802776,68869.82348667,68707.072146357,69527.0055698356,69644.0398153836,65056.1198468975,70047.6072060987,71948.4887314783,70896.6101481921,75158.786286501,68620.9335334557,69223.0496402572,74958.2285605416,69454.5144703484,75913.8672192596,71262.9260878773,72477.2462748007,65691.8496946125,68722.1595898308,75234.014944618,68496.5377319061,69684.8943635229,69777.1154873179,74191.0629441817,68836.8903462054,71948.9415490681,72934.344096221,74163.8511256024,70159.0204435577,66928.0289909236,69711.092788913,67477.6006873513,66050.8772591023,70164.3135262401,71926.8554712692,70642.5305921622,74642.3863788967,71569.5671538194,68577.3140468448,74567.5323194435,71357.1148682307,68906.9730412654,71024.7681684668,73449.8684799128,68456.3042407426,71767.1648397853,69551.6259442437,77565.5935584783,75664.8718754311,71057.4675188734,66942.348432611,74424.3252846567
2016-10-12 11:00:00,72048.5,72177.5787611911,75531.5316192312,77420.3772361342,75530.9258393274,70650.7922108842,69096.3431223395,73305.2310790254,79402.7944820461,67952.9460451006,73708.3267867337,72381.3118706665,74116.2085678902,72709.4804780234,75044.6180267657,74431.3783366893,72491.7461891485,72777.4933477697,74079.1856453368,73119.9791860322,71541.8610246247,73428.9378526231,72110.7569235249,68929.8143298185,73881.6315343092,73107.7003676062,70532.7141857185,72054.4426864203,74046.3480787385,70675.0458491581,75113.8384682563,68150.1339738217,69569.2282395424,71196.3571755599,70652.7873409618,73026.9970958105,73995.3818662207,74782.9899450992,71417.1529823845,74901.6882343174,72177.4261263308,72031.0978514563,70267.7798622053,70176.6681132159,75148.7767345699,74686.2257252867,70537.6547837719,80098.7299545464,71666.6961656179,74110.7684045712,73839.8568470575,74384.7894704143,73735.2176495353,68242.5960224194,72020.7588997756,74350.8512832245,71225.5617268153,69785.3686131392,73045.399662427,78645.878322999,70994.179325799,70044.3507546214,73978.9127909287,73782.7136500593,67951.7158553757,70443.3572445671,74606.2304183447,67803.8447089987,68749.9172613559,80856.3152205859,73752.8096199797,72574.6152872688,75703.3844579977,72694.3172671928,70046.4394190269,76475.2087748579,72964.2007184874,75470.8415945723,72288.1324378039,69890.0767782792,75373.1434759769,76070.2844311547,78404.8666442065,70442.7665956492,71679.0740549692,66947.2775305819,74666.6173056909,72376.9806239646,71484.2889921102,76761.620216426,77402.4720714987
2016-10-13 11:00:00,72137.25,73511.5511173857,69649.6295780453,68266.1833471612,64521.2811246513,70907.3738648435,66911.171291819,73351.5694390793,73642.6984549218,67935.4881102622,72265.8674884919,68837.1088146966,71888.1865681966,71409.0655747535,71935.2793665465,72911.8734089513,72424.9033023189,67360.4389064433,76457.0110870325,69107.5117096726,73836.6017934258,73609.2646120559,67198.0459965886,67386.9068062408,69968.4748143744,81674.0641752079,69480.0176877734,67156.9438336107,71493.6950931817,76223.3366082304,73060.3026321499,69637.3367335102,68535.9988845485,72177.1714384497,70674.6461522577,73895.5213803403,75889.0786918164,64652.3563775561,69839.3417774309,67939.4989989548,75444.9502673132,72761.8954474814,70222.3506393458,72598.9852223067,68427.3271908302,74223.701156147,68724.0555961729,71461.3340615702,75124.1488551986,67648.2381893476,67594.4390870043,71740.9792135754,73195.7657644942,70853.3661980777,71923.8508148922,71772.8422986816,71327.9939230044,72714.3103504873,71421.8497760157,67259.8128242562,70829.055799508,72337.6961260231,73128.0105399152,72538.3072877987,70526.8892301534,67793.0005466694,67930.5786158556,67955.0137183813,71589.3355326691,69691.1316574837,65893.5745360477,71426.1203632576,74220.6478746665,77693.9785566915,73415.8113893259,71864.9091333584,76942.5268720045,73357.9739760337,67167.3674084177,73932.2606444913,75962.3818067138,62772.1250925585,68544.1161189126,65759.5681237833,70057.9995572412,70476.498404886,73775.408070566,68124.4447517318,66298.3189254631,74666.7377374457,68651.4128933899
2016-10-14 11:00:00,71285.25,70198.0366224289,68634.3564678523,71325.9105942363,68322.7435254675,69189.9702075807,68464.7483074157,68350.2103858351,66546.4820981928,67155.8837540914,70218.4289460742,68371.379835263,69576.0117587711,71546.9882774127,72531.8855081684,72268.905414938,77716.4105482368,66199.2963511106,69989.2089205056,69870.4064660493,71598.5684446691,70686.2385229662,72949.2491576222,68947.4666601308,69868.1041194943,68803.0460378485,68484.4055956429,74518.8530045324,69111.0246460678,73829.4284711157,76526.048544753,72486.7081596574,71598.3869381148,71577.0363736407,71175.3143865822,68407.1212240741,70902.0343251692,68890.7721306879,70566.5088327572,78991.0587144389,71010.7362742223,79373.0016740855,69901.8278287667,68891.3329165251,73089.1486055164,70458.1984486202,71431.6825509459,67226.6682938508,72415.9021223362,70308.7074327073,68170.324852289,70623.146343932,71968.6505276741,67995.4604524001,70630.7889173058,73451.2038176197,78715.3398769883,77176.0897458531,75689.1846972228,70193.4385230646,75250.5751419696,70708.1202049385,65777.8283176797,76691.1947575906,73161.2267661876,77291.890101465,72193.0258303014,73369.3484106421,71921.018310399,72930.9182886658,67971.5503448786,70895.7843951262,75161.7236013144,65807.3420583145,68833.3366894955,73942.3280867987,70772.9513030764,68470.6930511291,71691.7901407293,72602.1109943522,73541.9377066126,67948.9821753783,69781.5007444225,77312.0546746783,69032.4583383234,77628.0533669448,68731.792486166,68943.3408007651,74387.3090387561,67005.603005493,71569.2621526812
2016-10-15 11:00:00,58531.5,64145.4850381032,62208.1044537955,60334.9765230595,59164.7434060861,63146.9822989027,60550.3199280176,60289.1881785783,53460.4701674893,63709.6469835574,56999.4023404602,60964.7338711635,56673.3523881762,58411.8229806348,57479.795763264,57803.553319717,61308.1117977128,59054.2727813326,58364.6197638266,65181.4093006712,56562.4346277277,59111.0343940033,57500.1138752598,60362.3255462573,53953.534419227,56319.3886300137,58267.4773011547,64052.386093086,56962.4626134152,58331.4649567188,58869.1927223471,55443.1158627572,57408.1017582457,57253.2208639459,66401.7915964881,58837.8374452564,60565.8231580525,56690.9266051843,63609.1490541775,58998.853597582,57124.8786639384,60793.4486873829,56922.8143408271,56597.8107150288,60188.5099615986,63783.2267290169,59677.080695371,61044.6603476162,58685.2124831463,57213.0131084347,61141.085988268,61903.5484735084,61642.144390617,59676.87228287,56346.6041943456,59787.8954274003,56699.6565409138,60344.1375632956,62351.1294965515,63269.9528083477,64659.0251502266,58864.5218235813,61714.4099248262,58904.3415246822,63062.8930277737,56798.9893228799,60764.5861667674,66472.7724580568,63105.9104586675,57964.0147030514,57644.7282759793,53897.7378045395,61615.907273233,58302.2485573046,65213.1313481379,58619.6437373649,58673.7998266634,64319.832122942,55972.9419899512,59638.8040488376,54026.0770882376,56020.7561999962,59952.4429398718,52702.9709844383,65960.2171941462,60459.1743248618,59355.5204827274,56047.7077382734,65207.9828972479,58545.8589907266,58339.30823312
2016-10-16 19:00:00,55464,53626.6654512816,56236.9741629476,58561.6621245954,56256.1228324104,55319.8752236242,52428.0817182085,53151.0180466475,54463.21675904,55114.5518429164,56523.1673879964,52397.7994756381,51602.5432095875,53839.6386637599,55298.302044801,54521.4769866543,56442.6567620837,56253.6563826416,54956.7256032575,56135.7666543585,50306.7122213918,61518.7048969078,55226.2745074179,52153.1215920976,55147.6158844062,56184.7728123105,49411.0159690962,59940.4937389454,54307.3372404623,57637.8939811079,56679.4366960769,56022.1438405155,55259.4579177271,53749.3427569781,54667.9650781208,51973.8514381214,52964.1229063676,54196.8971250855,50666.4021882051,56331.3359028185,55317.1780992571,53895.1866933327,57778.0478023262,53929.3875166585,53352.052701809,53678.7225248562,52072.672549784,54195.9908917193,51951.2712497605,56917.1489794307,52384.9873624724,58163.8637681845,55389.8080839384,54194.7295397815,52004.5952333356,52954.2021182072,54642.8593383729,54765.1093007227,50586.1218912233,55331.0613105965,53100.8529228821,55269.7783286866,58601.6690526011,52871.3450755847,54556.8552573376,52840.8375522506,53989.5166401122,57413.0623889385,56238.1452987575,54918.8550235749,57690.2598793532,55717.397548138,56374.2402725589,58236.7565394159,53958.8139098373,57496.5393832489,57111.0754382212,58835.955830955,57610.8767167862,52639.7149588845,57623.3814446611,52678.8290243552,50128.3551047044,52901.7538009955,52047.6765564091,55503.7738103529,48837.9800140235,50756.4544739423,55025.0397230462,50737.9543158336,53326.8844903712
2016-10-17 12:00:00,70232.5,71886.4941282337,69372.7452802371,64694.6291728729,67613.8329755384,69427.8833721828,71189.9180978599,70946.9276767096,70690.6744647939,64157.6755592673,68774.1365364963,73330.5745781189,73966.4644263603,74406.4235000844,63730.5124798517,70676.7336905164,76688.0236211227,69448.8568045277,68333.643628756,69493.2496729267,72538.3137525896,70894.0961208197,72039.0073378398,64696.5899193875,71159.6112105771,67332.4798653232,73269.9061451525,73957.8023764967,73462.4429700147,69342.5254772676,73070.9394959531,67920.6347044899,77088.3352654789,68721.798195346,71120.3623841559,72221.662066218,72489.674132744,70099.8129540302,68345.4233958719,73152.8145665368,67120.6821029254,65758.7458378868,67057.3660986248,70776.8938096854,69100.1960490981,73973.404351239,72162.7572219793,72739.8634553858,72232.4332661254,69993.9626158425,68605.1710188071,70308.660449335,69880.7691020872,70238.9771626631,68661.5896245298,68425.2953277868,72263.7191328825,79141.6612696774,73176.4418869392,65804.1990202126,69357.7294459456,69676.3377031956,67915.8184193591,68439.9742241289,68480.7077899964,69581.2017373032,66994.644914968,67037.0835563609,74955.1667880174,70875.2787890821,69130.2181397524,67024.9593541735,65143.8844057663,69825.2347192568,68994.4695537677,69402.8109582861,70011.6175059415,68552.4695007958,70387.4923449409,67942.4063422427,74138.0389451436,71572.7888662557,70130.6506399301,68209.5460775615,70342.8964165583,66720.6175068475,70935.4066695592,67822.1712248528,71654.6811570661,72394.0931519945,68117.6359031355
2016-10-18 11:00:00,71654.5,70753.0937641837,70987.1463288594,69427.4533052257,75472.8719128426,70115.6248489727,67980.649410692,72135.0122036837,68109.0288241955,74393.6910894665,69054.4516197753,75254.9845402234,75367.6448084542,71368.2658365013,70782.9275679325,71248.8868878523,72398.1164716202,74044.3576944165,68942.2430230231,71064.5909242314,71106.8214158367,71712.3131140888,67933.3728193458,69355.4135077801,67327.2617130195,67652.3734253874,73460.7737638755,71710.770300463,69202.2378046714,74140.0870083414,69823.964250173,72150.2491272365,74953.0542167249,78755.3586097314,71330.4149273052,74668.8532512381,73379.1343561894,73312.2259536106,70098.5951819419,74202.9516411127,75917.0591940074,72958.680777849,69385.5614465472,72058.7853723047,68766.087344594,67693.4884302132,71041.4727831495,74177.4726294401,72148.4171093095,70100.4104298911,73097.8173722751,68724.7812267808,71361.0956970512,71212.2219604339,69571.1656877493,75944.7058618914,68684.9414719639,80765.5105696715,73352.8524421693,71972.9354240171,66926.8553024969,73939.0162239094,68606.1225299695,70383.9885759022,69409.9144736828,68052.240504514,71810.2364923523,68685.1659065125,66784.8674713224,71119.3828221137,72689.5969233886,75888.1458465837,74858.0593216907,74336.8197325022,69570.6238037557,71668.6516873342,73359.609654638,69448.4498167245,69993.4545238346,75588.5183415438,74629.5947867241,67076.2977359867,69856.6063064294,72969.3051478945,72485.2383646689,70014.1759962305,73346.7713746486,71872.304737195,76312.7819687948,72294.6052326337,70522.0539445403
2016-10-19 11:00:00,72592.5,74178.9643838228,70639.7445565107,69849.2947943616,78744.837836413,70784.4702129832,73835.7717049978,79101.4688939113,73621.4182947848,72310.82186437,73886.1478132849,73593.2969427462,71443.3499360485,68600.8149559804,73629.6705687637,68779.2835370638,81892.6040441158,68637.8202348371,75511.7509421713,70455.6178435144,71339.6134179217,73523.8501629947,73637.184391723,70042.3050030675,69887.3706919704,69383.6599846109,73277.8067387088,75440.0304525135,71180.3364728313,69810.3736076576,72678.6090203666,66361.5897388183,71142.7129743671,68993.5434792168,74564.2581652243,69734.8168056895,70366.0649892826,73535.6006633099,70705.2276291289,69504.6917805168,66163.9032858616,72963.6622292935,70752.9301397963,70022.0757195345,70936.6215246717,69341.555735171,70083.6055988849,73702.4788063692,71220.3081011858,70440.5176831015,73805.0678657036,73650.9308370208,70921.5138274026,68497.8693099232,70994.1564600274,74100.9362307065,81899.0159165705,72895.8974089007,73615.506575114,76403.3323687131,75712.2197365319,75768.863977186,69733.0227555111,69818.6449253367,72188.3593517846,70518.0685530932,70366.6410869828,71203.2576851947,70518.6829436136,68234.1831593107,72248.4297887658,72785.4424873307,71789.2880623443,68704.7470403998,73310.0906417729,71716.8498721019,78622.0052081506,70341.0957741343,66155.2312044506,70890.793948921,70302.002419993,70414.0968152641,68302.5683109426,71863.5095574742,74002.8078345985,77614.1402121634,69535.4389990724,71172.3807314128,72230.9843905929,65427.1011301514,67430.0609630898
2016-10-20 11:00:00,72556.75,68230.4411606198,70951.1256421266,69198.9682377223,67720.4362361669,74914.6936240432,66500.6004604114,71611.2241815514,69343.5719186501,75951.4972558317,66301.8818357084,76295.5299912823,67293.914108712,79679.7465936077,74992.0928189132,72239.1376773052,71460.0406301096,70588.1844284878,71378.5335339442,69590.4113579665,71835.9724404096,73437.8270580239,71380.060050528,69947.7651261494,66945.4720903674,74959.2409776816,68555.4293604994,67916.7875862159,72010.7769899121,72114.1924173841,70200.7018009313,67873.9282583652,74030.7987080859,70085.8186995619,68550.3980380448,64134.3120576918,70939.2146401191,74068.4790805348,71166.7683685975,73646.2859814186,69368.9775508222,68799.5488109456,71696.4128883901,70914.4154067578,69411.8401939265,68616.8185693934,70038.4376927014,68748.7003368875,76753.1348992778,64819.0298060742,70375.0990466902,71616.5236243569,70997.1889041441,70198.7119686671,65273.7877210827,71644.3713001888,72926.0001372929,72913.8040051242,72846.9949051629,72218.0611363237,68983.8539101082,73349.8105201356,74783.8434707862,76476.2451799167,69823.4609126735,70674.3720725954,74690.1291441587,70523.421908959,73068.6269297812,67692.5142068495,68458.8462436199,72491.3207735616,76009.3600122145,70002.2390928261,74253.9974703678,67515.9589502278,68341.513950518,68611.1511678524,69866.407597164,77966.3084327481,78247.1411995313,65568.4413143797,67824.4740383681,69323.4940721793,70971.6845117499,69876.0787329243,72937.5894807079,68101.14996513,70314.7540712895,71349.6835025679,71872.8563003426
2016-10-21 11:00:00,72249.75,75916.9074399121,67694.6727443625,76061.148603103,70607.6027271337,73214.503408387,70930.6847859245,75675.2698641699,73169.4070021076,76539.9656838425,70204.9158358901,68526.911213281,72158.9441011269,68825.8269350268,75821.035318397,69883.1889022833,76348.9542947886,70594.1457000107,71479.032304639,72202.7006198986,67440.079301756,67992.1718334225,70309.369945346,62616.7481855062,75281.9342356041,70061.9420674325,70727.7810327984,69956.9008441508,71881.6667768101,69078.1256533883,75186.1765041084,69697.7888882001,68318.2535886696,71970.7533915151,72744.2149859609,72230.4276067891,70450.4768523373,71242.9530524201,76022.1415775388,69495.223045955,71590.5984979545,71473.3066071321,77414.576200419,69820.1708978869,68730.3958923737,71117.4640104166,78802.0433404759,75982.9114043231,69433.0052595705,74885.5060523999,74242.3505078673,74080.4290499525,74641.2517975653,68391.4209467094,66313.4011330677,67312.9950407908,73534.7480452601,72012.7151453219,68305.4772102539,75719.6593126383,71512.7994018132,78749.3684328864,68979.5966274576,70086.0389891473,73852.4435979672,73100.8445177519,66099.1543332171,73604.958823429,73812.5653898287,69505.6264571455,71188.9060649808,70902.2519287322,73601.185583806,76229.2772611083,74156.7370431403,66536.0855187342,66924.0770513427,71908.7607706014,72195.1443431358,68165.5690263198,69766.95650092,70966.9696321021,69371.4398466204,71930.5658040785,73074.1678177399,68449.136238322,67170.2299642565,76419.3709985346,74766.6004624071,71022.7501842376,72526.7873013734
2016-10-22 11:00:00,59271,64669.599985949,56786.837277219,56807.009295874,61716.3401760876,61211.7177017436,59616.987537777,59684.8814509181,60233.9136447081,59127.3973491773,61137.9056612638,62492.5120325393,57910.4908424106,56091.813841938,65406.9752427875,58030.2815480783,62380.086201972,56480.9263835817,54653.9049789837,63348.2470139478,57249.8564851348,57356.2562349348,63647.3256508792,60144.6688844514,60564.2820322142,57820.6720336316,63105.2836144662,60019.2685907909,61586.5954884451,59406.6904742076,61369.2257948386,60127.2754911314,62809.0684700329,62671.2285085468,61216.46112451,59610.7778950782,64811.8883041638,62419.3147427219,61073.0909665211,58287.1105947748,60351.0310773667,60768.9753282626,61743.1890655394,61578.2366013783,59664.2901402433,56101.7263794408,61067.1224217167,60432.242190382,58446.3903954624,57261.5677881805,60104.1510758229,60207.2707346844,58677.6774318126,59053.1297335752,60269.4057206022,59273.419486152,60753.2045993362,60119.8598583276,57477.0953572604,66013.6712801276,62632.1027582021,57694.5368764724,64939.5347408896,57816.4992660043,55988.786339652,59026.2192881422,63686.1324805073,56188.6571844424,54772.0963781741,61811.7930390933,60328.9483495667,61233.1156321156,57726.985100357,60028.6598221093,60308.950490637,56664.8714588276,54896.2646526649,61237.0373575693,56416.9646116182,65094.7201326216,56877.869500165,61692.9179470821,57627.4669900967,56583.748542643,61920.6421383408,63686.2938556963,59373.2540435617,59912.5896753766,59472.4387822595,58516.6599677951,61034.330656798
2016-10-23 19:00:00,56550.25,56569.8796003382,58332.4058719136,56711.2969258343,53738.0593259466,54688.8434205685,53180.5301870195,56758.09174497,55513.4320251336,52632.9832903015,53705.2416520998,56086.1518366979,54826.9426255647,51925.6322756328,54242.7230670722,57028.2661883432,54854.3328725986,52095.0684606088,53665.3861967234,52744.7739080786,56221.6581676372,54353.4066144407,56930.4316176893,53645.2179761535,57900.5966769689,54380.1199286528,52631.3609654381,55385.3794404699,54882.4827025604,51712.086146941,56303.7289801858,50622.7253091748,53879.2663884498,51085.7033488162,54194.5010545257,57059.8549147594,54057.1917564993,53125.5100319797,59532.2010574424,53788.9528662402,55333.6701475433,54201.4742107751,54423.0285325625,53624.1403996084,57777.4006758134,50555.8830697972,55108.7181085539,52083.5469421738,54958.0645989802,54735.7126010009,59626.607995895,54144.3484406288,58542.558001248,57028.6438244719,56765.9915138549,54854.170926572,52972.4036987455,58223.5389603029,54827.7113384677,52807.29558284,56307.4570956747,53324.9266071413,52309.3466415514,52107.0057065807,55668.3773595732,52359.6506588179,59656.2318502513,55541.1980127159,48101.1042971464,56874.0212006963,49934.6578943915,57532.0271000551,54310.2911345643,56409.9950440905,56324.1455108517,58124.7370216598,60071.0800171232,58644.975983009,56349.78521951,56836.8938452547,55570.9878545283,57893.7659053982,55184.408506703,53164.5864393621,54136.4135606013,53244.9749299552,62272.9440543627,53982.6347303291,56538.3053153887,56495.4033018692,59350.1716703772
2016-10-24 11:00:00,71738.5,72831.8095824213,74236.5252565126,67025.2257859219,67398.792954373,70971.1526101099,73770.3506777727,69866.3040384788,67903.9343249133,69080.5985006415,68217.6060500234,64089.886121693,70769.0359561676,72961.5374441341,72715.2807712167,72926.6971991496,67928.2496689244,64273.5578753136,75712.920920263,71901.6482418683,68938.6281650547,76194.8998136323,70070.9486673752,71253.7690326023,71597.9746334246,74216.4395168756,70798.4462556734,75273.957664575,70368.6945368516,69296.9166189252,69803.3898328363,70293.8899656164,67531.1070097209,70921.3064938546,71854.6273493005,72273.3677928789,74218.8358854529,70249.2892759873,71051.1427582024,71877.0562662186,66348.8256690321,69895.1206564213,71377.7913701764,68513.9429170849,72894.6553373176,78541.263532621,75220.666013361,70642.5060739007,67714.6943937068,74308.3957729616,76931.8885475419,75220.6010220604,67960.5271689867,66817.6023546975,74378.2772206701,74635.5881480314,76689.0305372564,71797.3949832959,68723.2908591545,73887.901802949,72440.2311336282,72472.9072848649,70499.4536522067,70601.1112465254,69221.1425050627,65259.6065432387,71484.7330391887,70008.3228451116,73007.0158894597,71064.0854794175,66210.9571292089,75677.751315569,71977.425589644,75003.1739844385,70553.7427653875,72668.8311435679,71948.3639056219,72503.1910358668,77512.9888065726,71672.0091483464,77193.293791003,70886.8030930494,78191.5704633498,68333.5441218071,75718.486418966,68463.6698543019,72564.7226776822,76578.5684856786,78108.9376415344,70619.5114336494,68891.9152988997
